country,name,type,rank
sierra-leone,James,f,17
sierra-leone,Aiah,f,18
sierra-leone,Christiana,f,19
sierra-leone,Esther,f,20
sierra-leone,Hannah,f,21
sierra-leone,David,f,22
sierra-leone,Abu,f,23
sierra-leone,Mary,f,24
sierra-leone,Francis,f,25
sierra-leone,Kadiatu,f,26
sierra-leone,Emmanuel,f,27
sierra-leone,Hawa,f,28
sierra-leone,Patrick,f,29
sierra-leone,Victoria,f,30
sierra-leone,Francess,f,31
sierra-leone,Brima,f,32
sierra-leone,Alpha,f,33
sierra-leone,Michael,f,34
sierra-leone,Gibrilla,f,35
sierra-leone,Margaret,f,36
sierra-leone,Martha,f,37
sierra-leone,Mariatu,f,38
sierra-leone,Patricia,f,39
sierra-leone,Momoh,f,40
sierra-leone,Edward,f,41
sierra-leone,Daniel,f,42
sierra-leone,Peter,f,43
sierra-leone,Abdulai,f,44
sierra-leone,Kamara,s,1
sierra-leone,Sesay,s,2
sierra-leone,Koroma,s,3
sierra-leone,Bangura,s,4
sierra-leone,Conteh,s,5
sierra-leone,Kargbo,s,6
sierra-leone,Jalloh,s,7
sierra-leone,Mansaray,s,8
sierra-leone,Turay,s,9
sierra-leone,Bah,s,10
sierra-leone,Kanu,s,11
sierra-leone,Johnson,s,12
sierra-leone,Williams,s,13
sierra-leone,Kallon,s,14
sierra-leone,Cole,s,15
sierra-leone,Dumbuya,s,16
sierra-leone,Fofanah,s,17
sierra-leone,Davies,s,18
sierra-leone,Sheriff,s,19
sierra-leone,Momoh,s,20
sierra-leone,Thomas,s,21
sierra-leone,Sankoh,s,22
sierra-leone,Barrie,s,23
sierra-leone,Kabba,s,24
sierra-leone,Massaquoi,s,25
sierra-leone,Coker,s,26
sierra-leone,Bockarie,s,27
sierra-leone,Samura,s,28
sierra-leone,Amara,s,29
sierra-leone,Tucker,s,30
sierra-leone,Jones,s,31
sierra-leone,Musa,s,32
sierra-leone,Pratt,s,33
sierra-leone,Sillah,s,34
sierra-leone,Kabia,s,35
sierra-leone,Lahai,s,36
sierra-leone,Rogers,s,37
sierra-leone,Lebbie,s,38
sierra-leone,Fornah,s,39
sierra-leone,Lansana,s,40
sierra-leone,John,s,41
sierra-leone,Lamin,s,42
sierra-leone,Abu,s,43
sierra-leone,Macauley,s,44
sierra-leone,Taylor,s,45
sierra-leone,Smith,s,46
sierra-leone,Swaray,s,47
sierra-leone,Tarawally,s,48
sierra-leone,Kanneh,s,49
sierra-leone,Marah,s,50
sierra-leone,Fofana,s,51
sierra-leone,Harding,s,52
sierra-leone,Sannoh,s,53
sierra-leone,Deen,s,54
sierra-leone,Kalokoh,s,55
sierra-leone,Jusu,s,56
sierra-leone,Kamanda,s,57
sierra-leone,Saidu,s,58
sierra-leone,Brima,s,59
slovenia,Marija,f,1
slovenia,Ana,f,2
slovenia,Franc,f,3
slovenia,Janez,f,4
slovenia,Marko,f,5
slovenia,Ivan,f,6
slovenia,Andrej,f,7
slovenia,Anton,f,8
slovenia,Jožef,f,9
slovenia,Jože,f,10
slovenia,Maja,f,11
slovenia,Luka,f,12
slovenia,Peter,f,13
slovenia,Matej,f,14
slovenia,Marjan,f,15
slovenia,Irena,f,16
slovenia,Mojca,f,17
slovenia,Tomaž,f,18
slovenia,Milan,f,19
slovenia,Aleš,f,20
slovenia,Mateja,f,21
slovenia,Nina,f,22
slovenia,Branko,f,23
slovenia,Robert,f,24
slovenia,Bojan,f,25
slovenia,Rok,f,26
slovenia,Nataša,f,27
slovenia,Boštjan,f,28
slovenia,Gregor,f,29
slovenia,Matjaž,f,30
slovenia,Miha,f,31
slovenia,Andreja,f,32
slovenia,Barbara,f,33
slovenia,Petra,f,34
slovenia,Stanislav,f,35
slovenia,Jožica,f,36
slovenia,Martin,f,37
slovenia,Katja,f,38
slovenia,David,f,39
slovenia,Anja,f,40
slovenia,Eva,f,41
slovenia,Igor,f,42
slovenia,Dejan,f,43
slovenia,Jan,f,44
slovenia,Sara,f,45
slovenia,Boris,f,46
slovenia,Jožefa,f,47
slovenia,Sonja,f,48
slovenia,Tanja,f,49
slovenia,Tina,f,50
slovenia,Tatjana,f,51
slovenia,Katarina,f,52
slovenia,Alenka,f,53
slovenia,Dušan,f,54
slovenia,Milena,f,55
slovenia,Vesna,f,56
slovenia,Jure,f,57
slovenia,Martina,f,58
slovenia,Nejc,f,59
slovenia,Majda,f,60
slovenia,Urška,f,61
slovenia,Žiga,f,62
slovenia,Nika,f,63
slovenia,Alojz,f,64
slovenia,Uroš,f,65
slovenia,Ivana,f,66
slovenia,Mitja,f,67
slovenia,Blaž,f,68
slovenia,Simon,f,69
slovenia,Špela,f,70
slovenia,Žan,f,71
slovenia,Frančiška,f,72
slovenia,Tjaša,f,73
slovenia,Matic,f,74
slovenia,Helena,f,75
slovenia,Klemen,f,76
slovenia,Terezija,f,77
slovenia,Anica,f,78
slovenia,Darko,f,79
slovenia,Nada,f,80
slovenia,Darja,f,81
slovenia,Dragica,f,82
slovenia,Kristina,f,83
slovenia,Jernej,f,84
slovenia,Simona,f,85
slovenia,Primož,f,86
slovenia,Aleksander,f,87
slovenia,Drago,f,88
slovenia,Danica,f,89
slovenia,Marjeta,f,90
slovenia,Gašper,f,91
slovenia,Olga,f,92
slovenia,Suzana,f,93
slovenia,Zdenka,f,94
slovenia,Anže,f,95
slovenia,Jaka,f,96
slovenia,Lara,f,97
slovenia,Miran,f,98
slovenia,Lidija,f,99
slovenia,Tadej,f,100
slovenia,Novak,s,1
slovenia,Horvat,s,2
slovenia,Krajnc,s,3
slovenia,Kovačič,s,4
slovenia,Zupančič,s,5
slovenia,Potočnik,s,6
slovenia,Kovač,s,7
slovenia,Mlakar,s,8
slovenia,Kos,s,9
slovenia,Golob,s,10
slovenia,Vidmar,s,11
slovenia,Turk,s,12
slovenia,Božič,s,13
slovenia,Kralj,s,14
slovenia,Korošec,s,15
slovenia,Bizjak,s,16
slovenia,Zupan,s,17
slovenia,Kotnik,s,18
slovenia,Hribar,s,19
slovenia,Kavčič,s,20
slovenia,Rozman,s,21
slovenia,Oblak,s,22
slovenia,Petek,s,23
slovenia,Kolar,s,24
slovenia,Kastelic,s,25
slovenia,Žagar,s,26
slovenia,Hočevar,s,27
slovenia,Košir,s,28
slovenia,Koren,s,29
slovenia,Klemenčič,s,30
slovenia,Zajc,s,31
slovenia,Knez,s,32
slovenia,Medved,s,33
slovenia,Zupanc,s,34
slovenia,Petrič,s,35
slovenia,Pirc,s,36
slovenia,Hrovat,s,37
slovenia,Lah,s,38
slovenia,Pavlič,s,39
slovenia,Kuhar,s,40
slovenia,Zorko,s,41
slovenia,Tomažič,s,42
slovenia,Uršič,s,43
slovenia,Babič,s,44
slovenia,Erjavec,s,45
slovenia,Jerman,s,46
slovenia,Sever,s,47
slovenia,Jereb,s,48
slovenia,Kranjc,s,49
slovenia,Majcen,s,50
slovenia,Furlan,s,51
slovenia,Pušnik,s,52
slovenia,Rupnik,s,53
slovenia,Breznik,s,54
slovenia,Lesjak,s,55
slovenia,Perko,s,56
slovenia,Kovačević,s,57
slovenia,Dolenc,s,58
slovenia,Logar,s,59
slovenia,Jenko,s,60
slovenia,Močnik,s,61
slovenia,Pečnik,s,62
slovenia,Pavlin,s,63
slovenia,Ribič,s,64
slovenia,Žnidaršič,s,65
slovenia,Vidic,s,66
slovenia,Jelen,s,67
slovenia,Tomšič,s,68
slovenia,Petrović,s,69
slovenia,Janežič,s,70
slovenia,Marolt,s,71
slovenia,Pintar,s,72
slovenia,Gregorič,s,73
slovenia,Maček,s,74
slovenia,Zadravec,s,75
slovenia,Dolinar,s,76
slovenia,Černe,s,77
slovenia,Fras,s,78
slovenia,Hren,s,79
slovenia,Leban,s,80
slovenia,Kocjančič,s,81
slovenia,Mihelič,s,82
slovenia,Lešnik,s,83
slovenia,Blatnik,s,84
slovenia,Bezjak,s,85
slovenia,Čeh,s,86
slovenia,Kokalj,s,87
slovenia,Cerar,s,88
slovenia,Jug,s,89
slovenia,Kobal,s,90
slovenia,Rus,s,91
slovenia,Vidovič,s,92
slovenia,Bogataj,s,93
slovenia,Primožič,s,94
slovenia,Kolenc,s,95
slovenia,Lazar,s,96
slovenia,Nemec,s,97
slovenia,Jovanović,s,98
slovenia,Kolarič,s,99
slovenia,Kosi,s,100
somalia,Mohamed,f,1
somalia,Abdi,f,2
somalia,Ahmed,f,3
somalia,Fadumo,f,4
somalia,Ali,f,5
somalia,Hassan,f,6
somalia,Halimo,f,7
somalia,Maryan,f,8
somalia,Amino,f,9
somalia,Abdullahi,f,10
somalia,Hawo,f,11
somalia,Aden,f,12
somalia,Farah,f,13
somalia,Sahro,f,14
somalia,Ibrahim,f,15
somalia,Habibo,f,16
somalia,Amina,f,17
somalia,Asho,f,18
somalia,Fartun,f,19
somalia,Mahamed,f,20
somalia,Abdirahman,f,21
somalia,Fatumo,f,22
somalia,Omar,f,23
somalia,Hussein,f,24
somalia,Farhiyo,f,25
somalia,Halima,f,26
somalia,Fatuma,f,27
somalia,Shukri,f,28
somalia,Hamdi,f,29
somalia,Rahmo,f,30
somalia,Shamso,f,31
somalia,Dahir,f,32
somalia,Osman,f,33
somalia,Yussuf,f,34
somalia,Ayan,f,35
somalia,Noor,f,36
somalia,Mohamud,f,37
somalia,Adan,f,38
somalia,Dahabo,f,39
somalia,Asha,f,40
somalia,Nimco,f,41
somalia,Ismail,f,42
somalia,Khadijo,f,43
somalia,Hodan,f,44
somalia,Hawa,f,45
somalia,Abdikadir,f,46
somalia,Asli,f,47
somalia,Sacdiyo,f,48
somalia,Nasro,f,49
somalia,Zamzam,f,50
somalia,Sahra,f,51
somalia,Yusuf,f,52
somalia,Anab,f,53
somalia,Bashir,f,54
somalia,Daud,f,55
somalia,Safiyo,f,56
somalia,Abdifatah,f,57
somalia,Abshiro,f,58
somalia,Fardowso,f,59
somalia,Nimo,f,60
somalia,Abdulahi,f,61
somalia,Mahad,f,62
somalia,Said,f,63
somalia,Maxamed,f,64
somalia,Lul,f,65
somalia,Farhio,f,66
somalia,Jamac,f,67
somalia,Asad,f,68
somalia,Jama,f,69
somalia,Mariam,f,70
somalia,Warsame,f,71
somalia,Ardo,f,72
somalia,Muslimo,f,73
somalia,Farhan,f,74
somalia,Khadija,f,75
somalia,Zahra,f,76
somalia,Bisharo,f,77
somalia,Muse,f,78
somalia,Nurto,f,79
somalia,Mumino,f,80
somalia,Abshir,f,81
somalia,Abdinasir,f,82
somalia,Salah,f,83
somalia,Habiba,f,84
somalia,Muna,f,85
somalia,Hibo,f,86
somalia,Luul,f,87
somalia,Sahal,f,88
somalia,Ifrah,f,89
somalia,Saharo,f,90
somalia,Deko,f,91
somalia,Salado,f,92
somalia,Liban,f,93
somalia,Ubah,f,94
somalia,Rahma,f,95
somalia,Muno,f,96
somalia,Abdiaziz,f,97
somalia,Hani,f,98
somalia,Nadifo,f,99
somalia,Hasan,f,100
somalia,Ali,s,1
somalia,Abdi,s,2
somalia,Mohamed,s,3
somalia,Ahmed,s,4
somalia,Hassan,s,5
somalia,Aden,s,6
somalia,Abdullahi,s,7
somalia,Ibrahim,s,8
somalia,Farah,s,9
somalia,Omar,s,10
somalia,Osman,s,11
somalia,Hussein,s,12
somalia,Noor,s,13
somalia,Dahir,s,14
somalia,Mahamed,s,15
somalia,Mohamud,s,16
somalia,Yusuf,s,17
somalia,Yussuf,s,18
somalia,Adan,s,19
somalia,Jama,s,20
somalia,Muse,s,21
somalia,Ismail,s,22
somalia,Bare,s,23
somalia,Haji,s,24
somalia,Abdulahi,s,25
somalia,Sheikh,s,26
somalia,Abdirahman,s,27
somalia,Warsame,s,28
somalia,Bashir,s,29
somalia,Daud,s,30
somalia,Maxamed,s,31
somalia,Mohmed,s,32
somalia,Jamac,s,33
somalia,Hussien,s,34
somalia,Khalif,s,35
somalia,Cali,s,36
somalia,Muhumed,s,37
somalia,Gedi,s,38
somalia,Issack,s,39
somalia,Salah,s,40
somalia,Said,s,41
somalia,Hasan,s,42
somalia,Abdikadir,s,43
somalia,Sahal,s,44
somalia,Mahamud,s,45
somalia,Salat,s,46
somalia,Siyad,s,47
somalia,Abukar,s,48
somalia,Salad,s,49
somalia,Nuur,s,50
somalia,Abdulle,s,51
somalia,Elmi,s,52
somalia,Mahad,s,53
somalia,Isse,s,54
somalia,Mursal,s,55
somalia,Ahmad,s,56
somalia,Cabdi,s,57
somalia,Nur,s,58
somalia,Hussen,s,59
somalia,Sharif,s,60
somalia,Hirsi,s,61
somalia,Mahat,s,62
somalia,Gure,s,63
somalia,Rage,s,64
somalia,Muktar,s,65
somalia,Abshir,s,66
somalia,Shire,s,67
somalia,Bile,s,68
somalia,Mohamad,s,69
somalia,Axmed,s,70
somalia,Adow,s,71
somalia,Hashi,s,72
somalia,Adem,s,73
somalia,Rashid,s,74
somalia,Nor,s,75
somalia,Xasan,s,76
somalia,Macalin,s,77
somalia,Cumar,s,78
somalia,Yare,s,79
somalia,Yasin,s,80
somalia,Yarow,s,81
somalia,Shukri,s,82
somalia,Husein,s,83
somalia,Bishar,s,84
somalia,Mohammed,s,85
somalia,Mohamoud,s,86
somalia,Amin,s,87
somalia,Mumin,s,88
somalia,Yuusuf,s,89
somalia,Wali,s,90
somalia,Hared,s,91
somalia,Liban,s,92
somalia,Maalim,s,93
somalia,Sheik,s,94
somalia,Barre,s,95
somalia,Abdille,s,96
somalia,Diriye,s,97
somalia,Garane,s,98
somalia,Mowlid,s,99
somalia,Guled,s,100
south-africa,Johannes,f,1
south-africa,Maria,f,2
south-africa,Elizabeth,f,3
south-africa,David,f,4
south-africa,Anna,f,5
south-africa,John,f,6
south-africa,Michael,f,7
south-africa,Sibongile,f,8
south-africa,Johanna,f,9
south-africa,Sipho,f,10
south-africa,Joseph,f,11
south-africa,Bongani,f,12
south-africa,Lindiwe,f,13
south-africa,Jan,f,14
south-africa,Daniel,f,15
south-africa,Martha,f,16
south-africa,Busisiwe,f,17
south-africa,Sibusiso,f,18
south-africa,Thabo,f,19
south-africa,Mpho,f,20
south-africa,Petrus,f,21
south-africa,Patrick,f,22
south-africa,Peter,f,23
south-africa,Simon,f,24
south-africa,Themba,f,25
south-africa,Patricia,f,26
south-africa,Willem,f,27
south-africa,Zanele,f,28
south-africa,Jacobus,f,29
south-africa,Samuel,f,30
south-africa,William,f,31
south-africa,Nonhlanhla,f,32
south-africa,Hendrik,f,33
south-africa,Pieter,f,34
south-africa,Sarah,f,35
south-africa,Thomas,f,36
south-africa,Richard,f,37
south-africa,Nkosinathi,f,38
south-africa,Jabulani,f,39
south-africa,Nokuthula,f,40
south-africa,Tebogo,f,41
south-africa,Thulani,f,42
south-africa,Xolani,f,43
south-africa,Johan,f,44
south-africa,Linda,f,45
south-africa,Andries,f,46
south-africa,Zandile,f,47
south-africa,Robert,f,48
south-africa,George,f,49
south-africa,Joyce,f,50
south-africa,Mandla,f,51
south-africa,Margaret,f,52
south-africa,James,f,53
south-africa,Moses,f,54
south-africa,Siyabonga,f,55
south-africa,Cynthia,f,56
south-africa,Nompumelelo,f,57
south-africa,Thandi,f,58
south-africa,Andrew,f,59
south-africa,Sello,f,60
south-africa,Dumisani,f,61
south-africa,Nomsa,f,62
south-africa,Fikile,f,63
south-africa,Jacob,f,64
south-africa,Paul,f,65
south-africa,Lucky,f,66
south-africa,Isaac,f,67
south-africa,Siphiwe,f,68
south-africa,Christina,f,69
south-africa,Bongiwe,f,70
south-africa,Christopher,f,71
south-africa,Thembinkosi,f,72
south-africa,Nomusa,f,73
south-africa,Matome,f,74
south-africa,Sandile,f,75
south-africa,Mary,f,76
south-africa,Vusi,f,77
south-africa,Charles,f,78
south-africa,Susanna,f,79
south-africa,Sifiso,f,80
south-africa,Alfred,f,81
south-africa,Phumzile,f,82
south-africa,Thembi,f,83
south-africa,Phindile,f,84
south-africa,Gladys,f,85
south-africa,Michelle,f,86
south-africa,Tshepo,f,87
south-africa,Simphiwe,f,88
south-africa,Eunice,f,89
south-africa,Elsie,f,90
south-africa,Ntombifuthi,f,91
south-africa,Bonginkosi,f,92
south-africa,Sylvia,f,93
south-africa,Duduzile,f,94
south-africa,Zodwa,f,95
south-africa,Thandiwe,f,96
south-africa,Amanda,f,97
south-africa,Mark,f,98
south-africa,Andile,f,99
south-africa,Mduduzi,f,100
south-africa,Dlamini,s,1
south-africa,Nkosi,s,2
south-africa,Ndlovu,s,3
south-africa,Khumalo,s,4
south-africa,Sithole,s,5
south-africa,Mahlangu,s,6
south-africa,Mokoena,s,7
south-africa,Mkhize,s,8
south-africa,Mthembu,s,9
south-africa,Zulu,s,10
south-africa,Ngcobo,s,11
south-africa,Gumede,s,12
south-africa,Naidoo,s,13
south-africa,Buthelezi,s,14
south-africa,Khoza,s,15
south-africa,Sibiya,s,16
south-africa,Jacobs,s,17
south-africa,Govender,s,18
south-africa,Mofokeng,s,19
south-africa,Botha,s,20
south-africa,Mhlongo,s,21
south-africa,Smith,s,22
south-africa,Baloyi,s,23
south-africa,Mbatha,s,24
south-africa,Pillay,s,25
south-africa,Radebe,s,26
south-africa,Mathebula,s,27
south-africa,Ntuli,s,28
south-africa,Zwane,s,29
south-africa,Mazibuko,s,30
south-africa,Tshabalala,s,31
south-africa,Nxumalo,s,32
south-africa,van Wyk,s,33
south-africa,Williams,s,34
south-africa,Chauke,s,35
south-africa,Ngwenya,s,36
south-africa,Cele,s,37
south-africa,van der Merwe,s,38
south-africa,Mthethwa,s,39
south-africa,Dube,s,40
south-africa,Ngobeni,s,41
south-africa,Pretorius,s,42
south-africa,Ngubane,s,43
south-africa,Maluleke,s,44
south-africa,Maseko,s,45
south-africa,Molefe,s,46
south-africa,Mtshali,s,47
south-africa,Du Plessis,s,48
south-africa,Mabaso,s,49
south-africa,Nel,s,50
south-africa,Coetzee,s,51
south-africa,Venter,s,52
south-africa,Mkhwanazi,s,53
south-africa,Fourie,s,54
south-africa,Mnisi,s,55
south-africa,Adams,s,56
south-africa,Zondi,s,57
south-africa,Moloi,s,58
south-africa,Smit,s,59
south-africa,Mchunu,s,60
south-africa,Motaung,s,61
south-africa,Louw,s,62
south-africa,Hlongwane,s,63
south-africa,van Zyl,s,64
south-africa,Zungu,s,65
south-africa,Mnguni,s,66
south-africa,Nkuna,s,67
south-africa,Hlatshwayo,s,68
south-africa,Moodley,s,69
south-africa,Kruger,s,70
south-africa,Shabangu,s,71
south-africa,Vilakazi,s,72
south-africa,Xaba,s,73
south-africa,Shabalala,s,74
south-africa,Malatji,s,75
south-africa,Dladla,s,76
south-africa,Erasmus,s,77
south-africa,van Niekerk,s,78
south-africa,Meyer,s,79
south-africa,Du Toit,s,80
south-africa,Hadebe,s,81
south-africa,Skosana,s,82
south-africa,Abrahams,s,83
south-africa,Singh,s,84
south-africa,Majola,s,85
south-africa,Mohlala,s,86
south-africa,Davids,s,87
south-africa,Kekana,s,88
south-africa,Kunene,s,89
south-africa,Xulu,s,90
south-africa,Khanyile,s,91
south-africa,Cloete,s,92
south-africa,Zuma,s,93
south-africa,Simelane,s,94
south-africa,van Rooyen,s,95
south-africa,Booysen,s,96
south-africa,Mudau,s,97
south-africa,Langa,s,98
south-africa,Nhlapo,s,99
south-africa,Modise,s,100
south-korea,Ji-u,f,1
south-korea,Min-Jun,f,2
south-korea,Seo-Yun,f,3
south-korea,Seo-Yeon,f,4
south-korea,Min-Seo,f,5
south-korea,Seo-Jun,f,6
south-korea,Seo-Hyeon,f,7
south-korea,Ji-Min,f,8
south-korea,Ju-Won,f,9
south-korea,Ji-Won,f,10
south-korea,Ha-Yun,f,11
south-korea,Ye-jun,f,12
south-korea,Si-U,f,13
south-korea,Do-Yun,f,14
south-korea,Yeon-u,f,15
south-korea,Ji-Hu,f,16
south-korea,Yun-Seo,f,17
south-korea,Seo-Jin,f,18
south-korea,Ha-Eun,f,19
south-korea,Ji-Ho,f,20
south-korea,Ji-Yu,f,21
south-korea,Ji-Yun,f,22
south-korea,Ha-Jun,f,23
south-korea,Jun-Seo,f,24
south-korea,Chae-Won,f,25
south-korea,Ji-An,f,26
south-korea,Eun-Seo,f,27
south-korea,Jun-U,f,28
south-korea,Hyeon-u,f,29
south-korea,Su-Hyeon,f,30
south-korea,Do-Hyeon,f,31
south-korea,Ji-Hun,f,32
south-korea,Su-Bin,f,33
south-korea,Su-A,f,34
south-korea,Da-Eun,f,35
south-korea,Geon-u,f,36
south-korea,Ye-Eun,f,37
south-korea,U-Jin,f,38
south-korea,Si-Yun,f,39
south-korea,Seon-U,f,40
south-korea,Hyeon-Seo,f,41
south-korea,So-yul,f,42
south-korea,Yu-Jin,f,43
south-korea,Ye-Won,f,44
south-korea,Si-Hyeon,f,45
south-korea,Ji-A,f,46
south-korea,Ha-yul,f,47
south-korea,Min-Jae,f,48
south-korea,Ye-Rin,f,49
south-korea,Su-Min,f,50
south-korea,Hyeon-jun,f,51
south-korea,So-Yun,f,52
south-korea,Ji-Yul,f,53
south-korea,Seo-u,f,54
south-korea,Eun-u,f,55
south-korea,Seung-Hyeon,f,56
south-korea,Si-Eun,f,57
south-korea,Jeong-U,f,58
south-korea,Seo-Yeong,f,59
south-korea,Chae-Eun,f,60
south-korea,Ga-Eun,f,61
south-korea,Ha-rin,f,62
south-korea,Ye-Na,f,63
south-korea,Seo-yul,f,64
south-korea,Yu-Jun,f,65
south-korea,Min-Ji,f,66
south-korea,Yun-A,f,67
south-korea,Ye-Jin,f,68
south-korea,Jun-Hyeok,f,69
south-korea,Seung-U,f,70
south-korea,Yu-Na,f,71
south-korea,Su-Yeon,f,72
south-korea,Ji-Hwan,f,73
south-korea,Seung-Min,f,74
south-korea,Yu-Bin,f,75
south-korea,A-in,f,76
south-korea,Min-Seong,f,77
south-korea,Ye-seo,f,78
south-korea,Yu-Chan,f,79
south-korea,Si-Yeon,f,80
south-korea,Jun-Yeong,f,81
south-korea,Yeon-Seo,f,82
south-korea,Ju-A,f,83
south-korea,Si-hu,f,84
south-korea,Yun-u,f,85
south-korea,Si-On,f,86
south-korea,Seo-a,f,87
south-korea,Jin-U,f,88
south-korea,Da-In,f,89
south-korea,Da-Yeon,f,90
south-korea,Chae-yun,f,91
south-korea,Jeong-Min,f,92
south-korea,Seo-Eun,f,93
south-korea,Ha-Ram,f,94
south-korea,Ha-Jin,f,95
south-korea,Si-Won,f,96
south-korea,Da-On,f,97
south-korea,Jae-Yun,f,98
south-korea,Ha-Yeon,f,99
south-korea,Da-Hyeon,f,100
south-korea,Kim,s,1
south-korea,I,s,2
south-korea,Pak,s,3
south-korea,Chong,s,4
south-korea,Choe,s,5
south-korea,Cho,s,6
south-korea,Kang,s,7
south-korea,Yu,s,8
south-korea,Yun,s,9
south-korea,Chang,s,10
south-korea,Im,s,11
south-korea,Sin,s,12
south-korea,Song,s,13
south-korea,Chon,s,14
south-korea,So,s,15
south-korea,Han,s,16
south-korea,O,s,17
south-korea,Hwang,s,18
south-korea,Kwon,s,19
south-korea,An,s,20
south-korea,Hong,s,21
south-korea,Yang,s,22
south-korea,Son,s,23
south-korea,Ko,s,24
south-korea,Mun,s,25
south-korea,Pae,s,26
south-korea,Paek,s,27
south-korea,Ho,s,28
south-korea,No,s,29
south-korea,Chu,s,30
south-korea,Nam,s,31
south-korea,Sim,s,32
south-korea,Ha,s,33
south-korea,Ku,s,34
south-korea,Kwak,s,35
south-korea,Cha,s,36
south-korea,U,s,37
south-korea,Na,s,38
south-korea,Chin,s,39
south-korea,Min,s,40
south-korea,Chi,s,41
south-korea,Pyon,s,42
south-korea,Om,s,43
south-korea,Won,s,44
south-korea,Pang,s,45
south-korea,Chae,s,46
south-korea,Kong,s,47
south-korea,Hyon,s,48
south-korea,Ham,s,49
south-korea,Yo,s,50
south-korea,Yom,s,51
south-korea,Sok,s,52
south-korea,Lee,s,53
south-korea,To,s,54
south-korea,Sol,s,55
south-korea,Ma,s,56
south-korea,Yon,s,57
south-korea,Kil,s,58
south-korea,Park,s,59
south-korea,Wi,s,60
south-korea,Pyo,s,61
south-korea,Ki,s,62
south-korea,Pan,s,63
south-korea,Myong,s,64
south-korea,Wang,s,65
south-korea,Ok,s,66
south-korea,Kum,s,67
south-korea,In,s,68
south-korea,Maeng,s,69
south-korea,Yuk,s,70
south-korea,Che,s,71
south-korea,Mo,s,72
south-korea,Tak,s,73
south-korea,Namgung,s,74
south-korea,Kuk,s,75
south-korea,Choi,s,76
south-korea,Kyong,s,77
south-korea,Un,s,78
south-korea,Yong,s,79
south-korea,Ye,s,80
south-korea,Pong,s,81
south-korea,Sa,s,82
south-korea,Pu,s,83
south-korea,Ka,s,84
south-korea,Mok,s,85
south-korea,Tae,s,86
south-korea,Hwangbo,s,87
south-korea,Jung,s,88
south-korea,Misang,s,89
south-korea,Pok,s,90
south-korea,Shin,s,91
south-korea,Kye,s,92
south-korea,Hyong,s,93
south-korea,Pi,s,94
south-korea,Kam,s,95
south-korea,Um,s,96
south-korea,Tu,s,97
south-korea,Oh,s,98
south-korea,Yoon,s,99
south-korea,Tong,s,100
south-sudan,Mary,f,1
south-sudan,Deng,f,2
south-sudan,Achol,f,3
south-sudan,Peter,f,4
south-sudan,John,f,5
south-sudan,Chol,f,6
south-sudan,Martha,f,7
south-sudan,Elizabeth,f,8
south-sudan,Rebecca,f,9
south-sudan,Sarah,f,10
south-sudan,James,f,11
south-sudan,Chuol,f,12
south-sudan,Angelina,f,13
south-sudan,Nyaluak,f,14
south-sudan,Yar,f,15
south-sudan,Bol,f,16
south-sudan,Nyamal,f,17
south-sudan,Abuk,f,18
south-sudan,Ayen,f,19
south-sudan,David,f,20
south-sudan,Marry,f,21
south-sudan,Rose,f,22
south-sudan,Simon,f,23
south-sudan,Gatluak,f,24
south-sudan,Nyabol,f,25
south-sudan,Adut,f,26
south-sudan,Nyadak,f,27
south-sudan,Akuol,f,28
south-sudan,Nyawal,f,29
south-sudan,Adau,f,30
south-sudan,Ajak,f,31
south-sudan,Paul,f,32
south-sudan,Sunday,f,33
south-sudan,Tut,f,34
south-sudan,Joseph,f,35
south-sudan,Akech,f,36
south-sudan,Nyanhial,f,37
south-sudan,Nyandeng,f,38
south-sudan,Nyawech,f,39
south-sudan,Garang,f,40
south-sudan,Nyakuoth,f,41
south-sudan,Nyibol,f,42
south-sudan,Gai,f,43
south-sudan,Majok,f,44
south-sudan,Roda,f,45
south-sudan,Ayak,f,46
south-sudan,Ajok,f,47
south-sudan,Nyakong,f,48
south-sudan,Nhial,f,49
south-sudan,Alek,f,50
south-sudan,Koang,f,51
south-sudan,Susan,f,52
south-sudan,Nyamuch,f,53
south-sudan,Tabitha,f,54
south-sudan,Aluel,f,55
south-sudan,Nyajuok,f,56
south-sudan,Abraham,f,57
south-sudan,Kuol,f,58
south-sudan,Dak,f,59
south-sudan,Gatwech,f,60
south-sudan,Atem,f,61
south-sudan,Ajah,f,62
south-sudan,Nyalam,f,63
south-sudan,Gatkuoth,f,64
south-sudan,Maria,f,65
south-sudan,Amer,f,66
south-sudan,Riak,f,67
south-sudan,Nyatut,f,68
south-sudan,Nyabang,f,69
south-sudan,Adhieu,f,70
south-sudan,Nyaboth,f,71
south-sudan,Nyakoang,f,72
south-sudan,William,f,73
south-sudan,Monica,f,74
south-sudan,Nyadeng,f,75
south-sudan,Nyaruach,f,76
south-sudan,Atong,f,77
south-sudan,Michael,f,78
south-sudan,Akur,f,79
south-sudan,Akol,f,80
south-sudan,Nyuon,f,81
south-sudan,Nyalual,f,82
south-sudan,Jacob,f,83
south-sudan,Nyaruot,f,84
south-sudan,Lam,f,85
south-sudan,Deng,s,1
south-sudan,Chol,s,2
south-sudan,Bol,s,3
south-sudan,Chuol,s,4
south-sudan,John,s,5
south-sudan,Kuol,s,6
south-sudan,Majok,s,7
south-sudan,Garang,s,8
south-sudan,Tut,s,9
south-sudan,Peter,s,10
